id,name,maintenance_responsibility,installed,material,length,number_of_steps,schools_count,school_score,total_population,transit_rider_count,transit_score,detour_score,overall_score,image,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
1569113383,Fallowfield  Ave at Broadway Ave from Dagmar Ave,DOMI - Signs and Markings,,Concrete,401,76,0,100,1274,851,8,1,7,https://tools.wprdc.org/images/pittsburgh/steps/Fallowfield__Ave_at_Broadway_Ave_from_Dagmar_Ave.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.4112327,-80.02303237
1542321241,Fan St from Glenbury St to Seldon Pl,4th Division,1949-01-01,Concrete/Wood,153,79,0,100,341,92,3,3,2,https://tools.wprdc.org/images/pittsburgh/steps/Fan_St_from_Glenbury_St_to_Seldon_Pl.jpg,Overbrook,4,32,42003320700,5,32,3,4-25,40.38409758,-79.99814969
150790760,Fannel St from Hillcrest St to Columbo St,2nd Division,1949-01-01,Concrete,347,122,0,100,884,34,4,2,5,https://tools.wprdc.org/images/pittsburgh/steps/Fannel_St_from_Hillcrest_St_to_Columbo_St.jpg,Garfield,9,10,42003101600,2,10,5,3-4,40.46844774,-79.93616025
1339080240,Farris St to Brighton Rd,1st Division,1949-01-01,Concrete,155,42,1,4,282,100,6,8,9,https://tools.wprdc.org/images/pittsburgh/steps/Farris_St_to_Brighton_Rd.jpg,Perry South,6,25,42003261500,1,25,1,1-12,40.46328289,-80.02063579
2105808731,Federal Hill Ave from Saline St to Luwick St,3rd Division,,Concrete,290,8,0,100,972,388,9,2,5,https://tools.wprdc.org/images/pittsburgh/steps/Federal_Hill_Ave_from_Saline_St_to_Luwick_St.jpg,Squirrel Hill South,5,14,42003141400,3,14,4,2-15,40.42102662,-79.92555061
1249419886,Ferndale St from N Wheeler St to Willing St,2nd Division,1950-01-01,Concrete,239,85,0,100,430,0,4,8,3,https://tools.wprdc.org/images/pittsburgh/steps/Ferndale_St_from_N_Wheeler_St_to_Willing_St.jpg,Homewood North,9,13,42003130100,2,13,5,3-17,40.45931262,-79.88533155
273458499,Fingal St,5th Division,,Concrete,268,26,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Fingal_St.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43684613,-80.02789269
1405397851,Finland St from Bigelow Blvd to Ridgway St,3rd Division,1945-01-01,Concrete,218,109,0,100,151,5,3,9,4,https://tools.wprdc.org/images/pittsburgh/steps/Finland_St_from_Bigelow_Blvd_to_Ridgway_St.jpg,Polish Hill,7,6,42003060500,3,6,2,2-24,40.45777262,-79.96039392
485812725,Finland St from Bismark St to Ridgway St,3rd Division,1945-01-01,Concrete,144,51,0,100,172,3,1,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Finland_St_from_Bismark_St_to_Ridgway_St.jpg,Polish Hill,7,6,42003060500,3,6,2,2-24,40.45747862,-79.96014878
468234215,Fisher St from Mountain Ave to Engstler St,4th Division,,Concrete,455,27,0,100,521,39,2,1,2,https://tools.wprdc.org/images/pittsburgh/steps/Fisher_St_from_Mountain_Ave_to_Engstler_St.jpg,St. Clair,3,16,42003561700,3,16,3,4-8,40.41146673,-79.97621789
2060642928,Fisher St from Otillia St to Gorgas St,4th Division,,Wood,13,14,2,10,889,67,9,9,8,https://tools.wprdc.org/images/pittsburgh/steps/Fisher_St_from_Otillia_St_to_Gorgas_St.jpg,Mt. Oliver,3,16,42003561700,3,16,3,4-8,40.41114465,-79.98136883
219654004,Fitler St frm Arlington Ave to Charcot St,4th Division,,Concrete,93,14,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Fitler_St_frm_Arlington_Ave_to_Charcot_St.jpg,Arlington,3,16,42003561600,3,16,3,4-8,40.41736364,-79.97037954
1413587139,Fitzhugh Way from Jillson Ave to Brookline Blvd,4th Division,,Concrete,140,9,1,1,551,105,4,1,4,https://tools.wprdc.org/images/pittsburgh/steps/Fitzhugh_Way_from_Jillson_Ave_to_Brookline_Blvd.jpg,Brookline,4,19,42003191900,5,19,6,4-26,40.39639161,-80.02691215
1915500455,Flavian St at Jewel St,3rd Division,1949-01-01,Concrete,24,13,0,100,510,17,2,1,2,https://tools.wprdc.org/images/pittsburgh/steps/Flavian_St_at_Jewel_St.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.459157,-79.96330286
1133966978,Flowers Ave at Nansen St,3rd Division,1947-01-01,Concrete,15,12,0,100,242,7,2,3,2,https://tools.wprdc.org/images/pittsburgh/steps/Flowers_Ave_at_Nansen_St.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.41219295,-79.93810065
953601589,Flowers Ave ext off Kilbourne to Clarion St,3rd Division,1948-01-01,Concrete,105,49,0,100,110,0,2,6,2,https://tools.wprdc.org/images/pittsburgh/steps/Flowers_Ave_ext_off_Kilbourne_to_Clarion_St.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.41377843,-79.93337176
1732219364,Forbes Ave at Normlee Place to Gladstone Rd,3rd Division,,Concrete,194,90,0,100,1262,320,10,10,10,https://tools.wprdc.org/images/pittsburgh/steps/Forbes_Ave_at_Normlee_Place_to_Gladstone_Rd.jpg,Squirrel Hill North,8,14,42003140100,3,14,4,2-8,40.44174344,-79.93726415
556729093,Forward Ave and Eldridge St,3rd Division,,Concrete,6,2,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Forward_Ave_and_Eldridge_St.jpg,Squirrel Hill South,5,14,42003140800,3,14,4,2-21,40.4295054,-79.92210308
819902084,Fountain St near James St to Graib St,Facilities,1948-01-01,Concrete,148,89,0,100,638,232,8,6,10,https://tools.wprdc.org/images/pittsburgh/steps/Fountain_St_near_James_St_to_Graib_St.jpg,Fineview,1,25,42003250900,1,25,1,1-10,40.45888588,-80.00258131
605215037,Francis St from Centennial Way to Webster Ave,3rd Division,1950-01-01,Concrete,222,46,2,8,842,165,10,6,9,https://tools.wprdc.org/images/pittsburgh/steps/Francis_St_from_Centennial_Way_to_Webster_Ave.jpg,Middle Hill,6,5,42003050100,3,5,2,2-5,40.45047497,-79.96962013
1518358924,Frank St from Exeter St to Montclair St East,3rd Division,,Brick/Asphalt,100,14,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Frank_St_from_Exeter_St_to_Montclair_St_East.jpg,Greenfield,5,15,42003151700,3,15,4,2-12,40.42038616,-79.93320657
477792698,Frank St from Exeter St to Montclair St West,3rd Division,,Brick/Asphalt,95,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Frank_St_from_Exeter_St_to_Montclair_St_West.jpg,Greenfield,5,15,42003151700,3,15,4,2-12,40.42036572,-79.93334059
1907583066,Frank St from Melbourne St,3rd Division,,Brick/Asphalt,44,11,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Frank_St_from_Melbourne_St.jpg,Greenfield,5,15,42003151700,3,15,4,2-12,40.42188984,-79.93379312
927892168,Frank St from Montclair St East,3rd Division,,Concrete,65,18,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Frank_St_from_Montclair_St_East.jpg,Greenfield,5,15,42003151700,3,15,4,2-12,40.42070778,-79.93332324
751257759,Frank St from Montclair St West,3rd Division,,Brick/Asphalt,96,30,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Frank_St_from_Montclair_St_West.jpg,Greenfield,5,15,42003151700,3,15,4,2-12,40.42072412,-79.93345399
1348330381,Frankstown Rd near Tokay St to Perchment St,2nd Division,1949-01-01,Concrete,161,90,1,3,467,68,5,6,8,https://tools.wprdc.org/images/pittsburgh/steps/Frankstown_Rd_near_Tokay_St_to_Perchment_St.jpg,Homewood North,9,13,42003130100,2,13,5,3-17,40.45548504,-79.88171232
1963758533,Frazier St from Bates St,3rd Division,1947-01-01,Concrete,483,117,0,100,955,89,9,6,10,https://tools.wprdc.org/images/pittsburgh/steps/Frazier_St_from_Bates_St.jpg,South Oakland,3,4,42003040900,3,4,4,2-11,40.43242825,-79.95781235
1597308587,Freeland St from Mt Oliver St,4th Division,,Concrete,90,7,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Freeland_St_from_Mt_Oliver_St.jpg,Allentown,3,18,42003180300,5,18,3,4-6,40.41920345,-79.98836382
1711486026,Freeland St from Mt Oliver St to Arlington Ave,4th Division,,Concrete,242,62,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Freeland_St_from_Mt_Oliver_St_to_Arlington_Ave.jpg,Allentown,3,18,42003180300,5,18,3,4-6,40.41927845,-79.98867796
1408328877,Gallatin St from Baker St to Witherspoon St,2nd Division,1948-01-01,Concrete,133,72,0,100,583,48,6,8,4,https://tools.wprdc.org/images/pittsburgh/steps/Gallatin_St_from_Baker_St_to_Witherspoon_St.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.48727963,-79.92197414
809673701,Gallion Ave from Flatbush Ave East,4th Division,,Concrete,193,13,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Gallion_Ave_from_Flatbush_Ave_East.jpg,Brookline,4,19,42003191900,5,19,6,4-26,40.39534409,-80.01767769
1922395232,Gallion Ave to Glenarm Ave,4th Division,1950-01-01,Concrete,81,45,0,100,908,162,10,8,5,https://tools.wprdc.org/images/pittsburgh/steps/Gallion_Ave_to_Glenarm_Ave.jpg,Brookline,4,19,42003191900,5,19,6,4-26,40.39468446,-80.01670439
319004143,Gass Ave from Reuben St to Beckham St,1st Division,1947-01-01,Concrete,161,44,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Gass_Ave_from_Reuben_St_to_Beckham_St.jpg,Brighton Heights,1,27,42003270300,1,27,1,1-14,40.47639264,-80.03451659
645002256,Gass Ave from Woods Run Ave to Reuben St,1st Division,1947-01-01,Concrete,295,69,1,2,676,240,6,1,5,https://tools.wprdc.org/images/pittsburgh/steps/Gass_Ave_from_Woods_Run_Ave_to_Reuben_St.jpg,Brighton Heights,1,27,42003270300,1,27,1,1-14,40.47593103,-80.03430546
783745249,Georgia Ave from Arabella St to Marland St,4th Division,1948-01-01,Concrete,115,,0,100,815,3,6,8,5,https://tools.wprdc.org/images/pittsburgh/steps/Georgia_Ave_from_Arabella_St_to_Marland_St.jpg,Knoxville,3,30,42003300100,5,30,3,4-7,40.41279203,-79.99499673
1944603912,Georgia Ave from Marland St to Moore Ave,4th Division,1948-01-01,Concrete,130,,0,100,891,9,5,6,4,https://tools.wprdc.org/images/pittsburgh/steps/Georgia_Ave_from_Marland_St_to_Moore_Ave.jpg,Knoxville,3,30,42003300100,5,30,3,4-7,40.41240606,-79.99498197
1525425521,Girdley Way from Royal to Brahm St,1st Division,1949-01-01,Concrete,408,258,0,100,240,2,3,8,3,https://tools.wprdc.org/images/pittsburgh/steps/Girdley_Way_from_Royal_to_Brahm_St.jpg,Spring Hill-City View,1,26,42003262000,1,26,1,1-11,40.46634149,-79.99882392
909197323,Girdley Way to Staab St,1st Division,1949-01-01,Concrete,149,35,0,100,146,2,1,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Girdley_Way_to_Staab_St.jpg,Spring Hill-City View,1,26,42003262000,1,26,1,1-11,40.4665372,-79.99882049
943044108,Glade St from Nobles Lane to Cloverdale St,4th Division,1948-01-01,Concrete,72,59,0,100,203,188,1,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Glade_St_from_Nobles_Lane_to_Cloverdale_St.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39894756,-79.99741861
656277607,Gladstone St from Home Rule St to Winderst St,3rd Division,1950-01-01,Concrete,625,140,0,100,507,0,4,7,3,https://tools.wprdc.org/images/pittsburgh/steps/Gladstone_St_from_Home_Rule_St_to_Winderst_St.jpg,Hazelwood,5,15,42003562900,3,15,4,2-12,40.41803035,-79.94331661
1220648836,Glasgow St from Narcissus Ave to Hammond St,5th Division,1951-01-01,Concrete,598,114,0,100,726,0,3,3,2,https://tools.wprdc.org/images/pittsburgh/steps/Glasgow_St_from_Narcissus_Ave_to_Hammond_St.jpg,Sheraden,2,20,42003562500,5,20,6,1-16,40.45710831,-80.04865968
2043525698,Glen Mawr St from W Carson St,5th Division,1949-01-01,Concrete,269,32,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Glen_Mawr_St_from_W_Carson_St.jpg,Esplen,2,20,42003562500,5,20,6,1-27,40.4540316,-80.04092443
203082435,Glen Mawr St from Zephyr Ave,5th Division,,Concrete,10,5,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Glen_Mawr_St_from_Zephyr_Ave.jpg,Sheraden,2,20,42003562500,5,20,6,1-16,40.45311428,-80.04950143
452385538,Glenbury St at Railroad Underpass to Pinecastle Ave,4th Division,1947-01-01,Concrete,75,55,0,100,465,93,5,4,3,https://tools.wprdc.org/images/pittsburgh/steps/Glenbury_St_at_Railroad_Underpass_to_Pinecastle_Ave.jpg,Overbrook,4,32,42003320700,5,32,3,4-25,40.38305624,-79.99774312
2122557754,Glendon St from Grassmere St to Pensdale St,5th Division,,Brick,222,72,0,100,404,1,4,9,4,https://tools.wprdc.org/images/pittsburgh/steps/Glendon_St_from_Grassmere_St_to_Pensdale_St.jpg,Oakwood,2,28,42003562800,5,28,6,1-19,40.42724991,-80.06422574
335074501,Glenhurst Rd to Lougean Ave,3rd Division,1953-01-01,Concrete/Wood,204,77,0,100,187,6,4,10,2,https://tools.wprdc.org/images/pittsburgh/steps/Glenhurst_Rd_to_Lougean_Ave.jpg,Lincoln Place,5,31,42003310200,3,31,4,4-20,40.37460864,-79.91794958
28996795,Glenroy  St from Carrick Ave,4th Division,,Concrete,113,8,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Glenroy__St_from_Carrick_Ave.jpg,Carrick,4,29,42003290400,3,29,3,4-15,40.39004471,-79.98153822
331641485,Government Way from 40th St to Fisk St,2nd Division,1948-01-01,Concrete,254,9,1,9,1756,514,10,5,9,https://tools.wprdc.org/images/pittsburgh/steps/Government_Way_from_40th_St_to_Fisk_St.jpg,Central Lawrenceville,7,9,42003090200,2,9,2,3-3,40.46672295,-79.95902845
316632576,Graib St from Howard St to Compromise St,1st Division,,Concrete,524,146,1,1,462,12,2,2,6,https://tools.wprdc.org/images/pittsburgh/steps/Graib_St_from_Howard_St_to_Compromise_St.jpg,East Allegheny,1,24,42003563200,1,24,1,1-6,40.4595364,-80.0005489
136783682,Graib St to Henderson St,Facilities,1948-01-01,Concrete,154,56,0,100,527,26,6,9,9,https://tools.wprdc.org/images/pittsburgh/steps/Graib_St_to_Henderson_St.jpg,Fineview,1,25,42003250900,1,25,1,1-10,40.45937571,-80.00247068
570661472,Granite St from Crockett Way to Orbin St,3rd Division,,Concrete,58,26,1,3,483,135,6,5,7,https://tools.wprdc.org/images/pittsburgh/steps/Granite_St_from_Crockett_Way_to_Orbin_St.jpg,Middle Hill,6,5,42003050100,3,5,2,2-5,40.45130148,-79.9661555
1313024429,Gray St at Dilworth St,5th Division,,Concrete,28,23,1,4,968,53,5,1,3,https://tools.wprdc.org/images/pittsburgh/steps/Gray_St_at_Dilworth_St.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42665171,-80.01060126
162300196,Graymore St from Coast Ave to Hampshire Ave,5th Division,1951-01-01,Concrete,448,35,0,100,372,7,2,2,2,https://tools.wprdc.org/images/pittsburgh/steps/Graymore_St_from_Coast_Ave_to_Hampshire_Ave.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.40991328,-80.03099041
660127638,Greenfield Ave at Magee Playground to Blanton St,3rd Division,1931-01-01,Concrete,213,107,0,100,1240,178,10,8,10,https://tools.wprdc.org/images/pittsburgh/steps/Greenfield_Ave_at_Magee_Playground_to_Blanton_St.jpg,Greenfield,5,15,42003151700,3,15,4,2-12,40.42435726,-79.93793658
281523317,Greenfield Ave at Ronald St,3rd Division,,Concrete,25,24,0,100,850,199,7,1,5,https://tools.wprdc.org/images/pittsburgh/steps/Greenfield_Ave_at_Ronald_St.jpg,Greenfield,5,15,42003151700,3,15,4,2-12,40.42629415,-79.93844745
1186029206,Greenfield Ave at Swineburn Bridge to Waldeck St,3rd Division,1945-01-01,Concrete,218,128,0,100,415,52,3,3,2,https://tools.wprdc.org/images/pittsburgh/steps/Greenfield_Ave_at_Swineburn_Bridge_to_Waldeck_St.jpg,Greenfield,5,15,42003562900,3,15,4,2-12,40.42533941,-79.94974425
533543360,Greenfield Ave near Yoder St from Alexis St to Greenfield Ave,Construction,1947-01-01,Concrete,121,110,1,7,418,32,6,10,5,https://tools.wprdc.org/images/pittsburgh/steps/Greenfield_Ave_near_Yoder_St_from_Alexis_St_to_Greenfield_Ave.jpg,Greenfield,5,15,42003151600,3,15,4,2-12,40.4254627,-79.94751217
1137377090,Greenleaf St from Clarence St to Crooked Way,5th Division,,Brick/Asphalt,86,15,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Greenleaf_St_from_Clarence_St_to_Crooked_Way.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43784258,-80.02438692
1050596900,Greenleaf St from Crooked Way to Edith St,5th Division,,Brick/Asphalt,97,8,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Greenleaf_St_from_Crooked_Way_to_Edith_St.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43775276,-80.02400202
1421098856,Greenleaf St from Seward St to Republic St North,5th Division,,Asphalt/Concrete,216,17,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Greenleaf_St_from_Seward_St_to_Republic_St_North.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43870377,-80.0261708
767924127,Greenleaf St from Seward St tp Republic St South,5th Division,,Asphalt/Concrete,190,2,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Greenleaf_St_from_Seward_St_tp_Republic_St_South.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43863133,-80.02623743
114855028,Greenleaf St from Shaler St to Seward St,5th Division,,Concrete/Wood,411,74,0,100,722,27,5,5,3,https://tools.wprdc.org/images/pittsburgh/steps/Greenleaf_St_from_Shaler_St_to_Seward_St.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43824285,-80.02549786
1052333015,Greentree Rd to Ridgemont Dr,5th Division,,Concrete,35,12,0,100,250,0,1,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Greentree_Rd_to_Ridgemont_Dr.jpg,Ridgemont,2,20,42003563100,5,20,6,1-18,40.42910358,-80.03991258
108871512,Greenwood St from El Paso St to Nolo Way,2nd Division,1948-01-01,Concrete,112,20,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Greenwood_St_from_El_Paso_St_to_Nolo_Way.jpg,Stanton Heights,7,10,42003101800,2,10,5,3-7,40.48753508,-79.92891233
1523024722,Greenwood St from Morningside Ave to El Paso St,2nd Division,1948-01-01,Concrete/Wood,255,83,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Greenwood_St_from_Morningside_Ave_to_El_Paso_St.jpg,Stanton Heights,7,10,42003101800,2,10,5,3-7,40.48715463,-79.92836784
724275199,Gribble St from Dewey Ave to Waldorf St,1st Division,1946-01-01,Concrete,240,160,0,100,314,22,5,10,3,https://tools.wprdc.org/images/pittsburgh/steps/Gribble_St_from_Dewey_Ave_to_Waldorf_St.jpg,Perry North,1,26,42003260200,1,26,1,1-15,40.49037723,-80.01176345
1695094604,Grimes Ave from Kernal Way to Suncrest St,4th Division,,Brick,136,34,0,100,1077,395,10,7,8,https://tools.wprdc.org/images/pittsburgh/steps/Grimes_Ave_from_Kernal_Way_to_Suncrest_St.jpg,Knoxville,3,30,42003300100,5,30,3,4-7,40.41092914,-79.99290807
1493546687,Grizella St from Bonvue St to Waldorf St,1st Division,,Concrete,139,39,2,4,718,164,7,4,6,https://tools.wprdc.org/images/pittsburgh/steps/Grizella_St_from_Bonvue_St_to_Waldorf_St.jpg,Perry North,1,26,42003260200,1,26,1,1-15,40.49047633,-80.01665186
1013512264,Groyne St to Dead End,1st Division,,Wood,48,34,0,100,116,0,1,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Groyne_St_to_Dead_End.jpg,Perry North,1,26,42003260700,1,26,1,1-15,40.48558615,-80.01197745
513859601,Guyland St from Noblestown Rd to Guyland St,5th Division,,Concrete,216,45,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Guyland_St_from_Noblestown_Rd_to_Guyland_St.jpg,Westwood,2,28,42003563100,5,28,6,1-18,40.4328346,-80.05042243
177726197,Haberman Ave from Chalfont St to Orient Way,4th Division,,Brick,112,12,1,6,635,68,6,6,5,https://tools.wprdc.org/images/pittsburgh/steps/Haberman_Ave_from_Chalfont_St_to_Orient_Way.jpg,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.41683438,-80.00236926
867610732,Haberman Ave from E  Warrington Ave to Industry St,4th Division,,Brick/Asphalt,105,19,1,7,961,288,9,3,9,https://tools.wprdc.org/images/pittsburgh/steps/Haberman_Ave_from_E__Warrington_Ave_to_Industry_St.jpg,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.42082546,-80.00240229
1281553216,Haberman Ave from E Warrington Ave to Industry St West,4th Division,,Concrete/Wood,112,11,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Haberman_Ave_from_E_Warrington_Ave_to_Industry_St_West.jpg,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.42083192,-80.0025053
1525375403,Haberman Ave from Freeland St to Lehr Way,4th Division,,Brick/Asphalt,106,7,1,7,661,126,8,6,9,https://tools.wprdc.org/images/pittsburgh/steps/Haberman_Ave_from_Freeland_St_to_Lehr_Way.jpg,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.41881512,-80.00235628
1544881881,Haberman Ave from Industry to Proxim Way,4th Division,,,115,0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Haberman_Ave_from_Industry_to_Proxim_Way.jpg,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.42045845,-80.00239053
2139070026,Haberman Ave from Loyal Way to Freeland St,4th Division,,Concrete,151,40,1,7,674,102,7,6,9,https://tools.wprdc.org/images/pittsburgh/steps/Haberman_Ave_from_Loyal_Way_to_Freeland_St.jpg,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.41927956,-80.00232417
37771314,Haberman Ave from Orient Way to Sylvania Ave,4th Division,,Concrete,107,6,1,6,646,68,6,6,5,https://tools.wprdc.org/images/pittsburgh/steps/Haberman_Ave_from_Orient_Way_to_Sylvania_Ave.jpg,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.41717895,-80.00235475
1564520811,Haberman Ave from Proxim Way to Climax St.,4th Division,,,97,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Haberman_Ave_from_Proxim_Way_to_Climax_St..jpg,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.42011194,-80.00236997
1945100903,Habit Way from Howard St to Compromise St,1st Division,1947-01-01,Concrete,211,144,0,100,323,19,2,5,4,https://tools.wprdc.org/images/pittsburgh/steps/Habit_Way_from_Howard_St_to_Compromise_St.jpg,Fineview,1,24,42003250900,1,24,1,1-6,40.46098514,-80.00055658
1223609326,Hall St and Wardwell St,1st Division,1948-01-01,Concrete,296,71,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hall_St_and_Wardwell_St.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.4766606,-80.02736664
1362618629,Halpin St from Leipsic Way to Natchez St,5th Division,1952-01-01,Concrete,95,,1,10,1294,114,10,10,10,https://tools.wprdc.org/images/pittsburgh/steps/Halpin_St_from_Leipsic_Way_to_Natchez_St.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42888687,-80.01055924
2003648552,Halpin St from Maple Terrace to Belonda St,5th Division,1952-01-01,Concrete,154,,1,10,1309,124,10,7,10,https://tools.wprdc.org/images/pittsburgh/steps/Halpin_St_from_Maple_Terrace_to_Belonda_St.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42954779,-80.01093069
1241623671,Halpin St from Natchez St to Maple Terrace,5th Division,1952-01-01,Concrete,75,,1,10,1298,124,10,9,10,https://tools.wprdc.org/images/pittsburgh/steps/Halpin_St_from_Natchez_St_to_Maple_Terrace.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42921091,-80.01064906
1911036097,Halpin Way from Leipsic Way to Natchez St,5th Division,1952-01-01,Concrete,75,13,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Halpin_Way_from_Leipsic_Way_to_Natchez_St.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42858014,-80.01045914
307908069,Halsey Place from Colorado St to Mannheim St,1st Division,1984-01-01,Concrete,264,43,1,2,318,56,3,4,3,https://tools.wprdc.org/images/pittsburgh/steps/Halsey_Place_from_Colorado_St_to_Mannheim_St.jpg,Marshall-Shadeland,1,27,42003270400,1,27,1,1-9,40.46409354,-80.03089553
1978570066,Hamlet St from Lawn St to Ophelia St,3rd Division,,Concrete,231,15,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hamlet_St_from_Lawn_St_to_Ophelia_St.jpg,South Oakland,6,4,42003040900,3,4,4,2-10,40.43475761,-79.96346247
848212798,Hampshire Ave from Canton Ave to Napoleon St,5th Division,,Concrete,214,58,0,100,551,321,7,8,7,https://tools.wprdc.org/images/pittsburgh/steps/Hampshire_Ave_from_Canton_Ave_to_Napoleon_St.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.41045242,-80.02966804
1542056997,Hampshire Ave from Graymore St to Canton Ave,5th Division,1951-01-01,Concrete,345,112,0,100,454,7,2,2,2,https://tools.wprdc.org/images/pittsburgh/steps/Hampshire_Ave_from_Graymore_St_to_Canton_Ave.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.41040228,-80.03052632
806931698,Hampton St at King Ave from Heths Ave,2nd Division,1976-01-01,Concrete,197,23,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hampton_St_at_King_Ave_from_Heths_Ave.jpg,Highland Park,7,11,42003110200,2,11,5,3-9,40.47653759,-79.92772891
319116090,Hancock St from Ajax St to Monroe St,3rd Division,,Concrete,209,52,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hancock_St_from_Ajax_St_to_Monroe_St.jpg,Upper Hill,6,5,42003050600,3,5,2,2-24,40.45539985,-79.96370846
2097548340,Hancock St from Herron Ave to Bigelow Blvd,3rd Division,1952-01-01,Concrete,162,50,1,7,986,166,9,3,9,https://tools.wprdc.org/images/pittsburgh/steps/Hancock_St_from_Herron_Ave_to_Bigelow_Blvd.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45653737,-79.96478009
1519134587,Hancock St from Ridgway St to Ajax St,3rd Division,,Concrete,96,14,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Hancock_St_from_Ridgway_St_to_Ajax_St.jpg,Upper Hill,6,5,42003060500,3,5,2,2-24,40.45581875,-79.96409001
902753501,Harding St from Dobson St to Fleetwood Way,3rd Division,,Concrete,271,53,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Harding_St_from_Dobson_St_to_Fleetwood_Way.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45783829,-79.96475136
1162188625,Harding St from Fleetwood Way to Herron Ave,3rd Division,,Concrete,130,53,0,100,959,161,8,3,8,https://tools.wprdc.org/images/pittsburgh/steps/Harding_St_from_Fleetwood_Way_to_Herron_Ave.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45750329,-79.96449531
